46.71211,6.37912,0
46.7122,6.379200000000001,41.633539336710584
46.71229,6.379320000000001,53.13010235408813
46.712340000000005,6.37941,60.94539589991467
46.712390000000006,6.3795,60.945395900154715
46.71246000000001,6.37966,66.3706222690929
46.712500000000006,6.379755,67.1663458228488
46.712540000000004,6.37985,67.1663458228488
46.712583333333335,6.379986666666667,72.40757543894897
46.71262666666667,6.380123333333334,72.40757543613495
46.71267,6.380260000000001,72.40757543894897
46.712722500000005,6.380425000000001,72.34987577929334
46.71277500000001,6.380590000000001,72.34987577929334
46.7128275,6.380755000000001,72.34987578153385
46.712880000000006,6.380920000000001,72.34987577929334
46.71298,6.380840000000001,-38.65980825502099
46.713035000000005,6.38076,-55.49147701092777
46.71309,6.380680000000001,-55.49147701408639
46.713115,6.38058,-75.96375653171431
46.71314,6.38048,-75.96375653159458
46.713245,6.380380000000001,-43.60281897323612
46.713350000000005,6.380280000000001,-43.60281897129979
46.713415000000005,6.380235000000001,-34.69515353155966
46.713480000000004,6.380190000000001,-34.69515353155966
46.713570000000004,6.380160000000001,-18.434948822752382
46.7137,6.380170000000001,4.398705354875794
46.713770000000004,6.380190000000001,15.94539590082684
46.713840000000005,6.380210000000001,15.94539590082684
46.713910000000006,6.380310000000001,55.007979801031496
46.714020000000005,6.380415000000001,43.66778014641645
46.714130000000004,6.380520000000001,43.66778014617438
46.71419,6.38058,45.000000000848146
46.71425000000001,6.3806400000000005,44.999999997879634
46.714336666666675,6.380746666666667,50.90614111324964
46.714423333333336,6.380853333333334,50.906141115782106
46.714510000000004,6.380960000000001,50.90614111324964
46.71460750000001,6.381095000000001,54.16234704506108
46.71470500000001,6.38123,54.16234704488216
46.714802500000005,6.381365000000001,54.162347047042964
46.71490000000001,6.381500000000001,54.16234704506108
46.715,6.38161,47.72631099482734
46.71510000000001,6.3817200000000005,47.72631099303125
46.71519000000001,6.38182,48.012787504070886
46.715275000000005,6.381875000000001,32.90524292370779
46.715360000000004,6.3819300000000005,32.90524292328578
46.715410000000006,6.381810000000001,-67.38013505126702
46.715430000000005,6.38166,-82.40535663171966
46.71544,6.381505000000001,-86.3086140149831
46.715450000000004,6.38135,-86.30861401238856
46.715450000000004,6.381200000000001,-90
46.715450000000004,6.38105,-90
46.715450000000004,6.3809000000000005,-90
46.71542,6.3807100000000005,-98.97262661561159
46.7153775,6.3805525,-105.10109816111773
46.715335,6.380395,-105.10109816111773
46.715292500000004,6.380237500000001,-105.101098161199
46.715250000000005,6.38008,-105.10109816111773
46.715207500000005,6.3799150000000004,-104.44403572425998
46.715165,6.3797500000000005,-104.4440357265738
46.7151225,6.3795850000000005,-104.44403572425998
46.71508,6.3794200000000005,-104.44403572425998
46.71503166666667,6.3792566666666675,-106.48445318916148
46.714983333333336,6.3790933333333335,-106.48445318907672
46.714935,6.37893,-106.48445319145333
46.714886666666665,6.378766666666667,-106.48445318916148
46.71483833333333,6.378603333333333,-106.48445318907672
46.71479,6.37844,-106.48445318916148
46.7147475,6.3782950000000005,-106.33604288947329
46.714705,6.37815,-106.33604288937856
46.7146625,6.378005,-106.33604288947329
46.714620000000004,6.37786,-106.33604288947329
46.714578333333336,6.377703333333334,-104.89347295934185
46.71453666666667,6.3775466666666665,-104.89347295926116
46.714495,6.37739,-104.89347295934185
46.71445333333334,6.377233333333334,-104.89347295691493
46.71441166666667,6.3770766666666665,-104.89347295926116
46.71437,6.37692,-104.89347295934185
46.714335000000005,6.3767775,-103.79948539484944
46.7143,6.376635,-103.79948539754382
46.714265,6.3764925,-103.79948539754382
46.71423,6.37635,-103.79948539484944
46.71418333333334,6.376176666666667,-105.06848815819717
46.71413666666667,6.376003333333334,-105.06848816046086
46.714090000000006,6.3758300000000006,-105.06848815819717
46.714045000000006,6.37565,-104.0362434679265
46.714000000000006,6.375470000000001,-104.036243467993
46.71396333333334,6.37532,-103.73626830550164
46.71392666666667,6.375170000000001,-103.7362683055799
46.713890000000006,6.37502,-103.73626830550164
46.713863333333336,6.374876666666667,-100.53918373009664
46.71383666666667,6.374733333333333,-100.53918372728751
46.71381,6.37459,-100.53918373009664
46.71379,6.374436666666667,-97.43140797088874
46.713770000000004,6.374283333333334,-97.43140797093132
46.713750000000005,6.374130000000001,-97.43140797088874
46.713730000000005,6.374005,-99.09027692044126
46.713710000000006,6.373880000000001,-99.09027692050476
